0.0,0.67615184694022124,0.0
1.0,0.77321467041735148,0.0
2.0,0.23689989167734457,1.0
3.0,0.54312935795504458,0.0
4.0,0.67085979964900488,1.0
5.0,0.53095638076354623,0.0
6.0,0.34102579594893279,0.0
7.0,0.61655552620712528,0.0
8.0,0.64069709756163151,0.0
9.0,0.35161853748946476,0.0
10.0,0.72249636166908848,0.0
11.0,0.68883828660434065,0.0
12.0,0.26637253035047836,0.0
13.0,0.63107128887243513,0.0
14.0,0.66541389231172077,0.0
15.0,0.76802893342734668,0.0
16.0,0.4590380426587331,1.0
17.0,0.48692148658172218,0.0
18.0,0.43815182591173751,0.0
19.0,0.64917759027582977,0.0
20.0,0.56813502346044076,0.0
21.0,0.68893146804936345,0.0
22.0,0.543594404526763,0.0
23.0,0.68644470571867466,0.0
24.0,0.66183918992011415,0.0
25.0,0.32774573572625626,0.0
26.0,0.72911912835556447,0.0
27.0,0.33725978718387123,1.0
28.0,0.55588521561941162,0.0
29.0,0.26177968556482678,0.0
30.0,0.65703302781926476,0.0
31.0,0.65304620008022429,0.0
32.0,0.78724275589053649,0.0
33.0,0.31896430650772256,0.0
34.0,0.85061869705319437,1.0
35.0,0.46278217300808283,0.0
36.0,0.42611604828483085,0.0
37.0,0.52712785635656312,0.0
38.0,0.452929773002614,0.0
39.0,0.49232952989142825,0.0
40.0,0.58510936469689878,0.0
41.0,0.59348827334050247,0.0
42.0,0.74705838257188173,0.0
43.0,0.74711943373683609,0.0
44.0,0.59194429342625066,0.0
45.0,0.61548730780316352,0.0
46.0,0.66880578779369071,0.0
47.0,0.42679526953905328,1.0
48.0,0.73298726555895044,0.0
49.0,0.72465540796139993,0.0
50.0,0.33313020519593473,0.0
51.0,0.6732304790732544,0.0
52.0,0.64509079624113286,0.0
53.0,0.41004044125918565,0.0
54.0,0.549667473167468,0.0
55.0,0.49412575830897543,0.0
56.0,0.54529742514488877,0.0
57.0,0.35927136538109744,0.0
58.0,0.57708671978213544,0.0
59.0,0.8321013091727103,0.0
60.0,0.51042833152516887,0.0
61.0,0.62007663408470137,0.0
62.0,0.31904411823280909,0.0
63.0,0.58677229131833908,0.0
64.0,0.7397991143514675,0.0
65.0,0.54847375310196,0.0
